zip,primary_city,state,timezone
03233,Elkins,NH,America/New_York
03234,Epsom,NH,America/New_York
03235,Franklin,NH,America/New_York
03237,Gilmanton,NH,America/New_York
03238,Glencliff,NH,America/New_York
03240,Grafton,NH,America/New_York
03241,Hebron,NH,America/New_York
03242,Henniker,NH,America/New_York
03243,Hill,NH,America/New_York
03244,Hillsborough,NH,America/New_York
03245,Holderness,NH,America/New_York
03246,Laconia,NH,America/New_York
03247,Laconia,NH,America/New_York
03249,Gilford,NH,America/New_York
03251,Lincoln,NH,America/New_York
03252,Lochmere,NH,America/New_York
03253,Meredith,NH,America/New_York
03254,Moultonborough,NH,America/New_York
03255,Newbury,NH,America/New_York
03256,New Hampton,NH,America/New_York
03257,New London,NH,America/New_York
03258,Chichester,NH,America/New_York
03259,North Sandwich,NH,America/New_York
03260,North Sutton,NH,America/New_York
03261,Northwood,NH,America/New_York
03262,North Woodstock,NH,America/New_York
03263,Pittsfield,NH,America/New_York
03264,Plymouth,NH,America/New_York
03266,Rumney,NH,America/New_York
03268,Salisbury,NH,America/New_York
03269,Sanbornton,NH,America/New_York
03272,South Newbury,NH,America/New_York
03273,South Sutton,NH,America/New_York
03275,Suncook,NH,America/New_York
03276,Tilton,NH,America/New_York
03278,Warner,NH,America/New_York
03279,Warren,NH,America/New_York
03280,Washington,NH,America/New_York
03281,Weare,NH,America/New_York
03282,Wentworth,NH,America/New_York
03284,Springfield,NH,America/New_York
03285,Thornton,NH,America/New_York
03287,Wilmot,NH,America/New_York
03289,Winnisquam,NH,America/New_York
03290,Nottingham,NH,America/New_York
03291,West Nottingham,NH,America/New_York
03293,Woodstock,NH,America/New_York
03301,Concord,NH,America/New_York
03302,Concord,NH,America/New_York
03303,Concord,NH,America/New_York
03304,Bow,NH,America/New_York
03307,Loudon,NH,America/New_York
03431,Keene,NH,America/New_York
03435,Keene,NH,America/New_York
03440,Antrim,NH,America/New_York
03441,Ashuelot,NH,America/New_York
03442,Bennington,NH,America/New_York
03443,Chesterfield,NH,America/New_York
03444,Dublin,NH,America/New_York
03445,Sullivan,NH,America/New_York
03446,Swanzey,NH,America/New_York
03447,Fitzwilliam,NH,America/New_York
03448,Gilsum,NH,America/New_York
03449,Hancock,NH,America/New_York
03450,Harrisville,NH,America/New_York
03451,Hinsdale,NH,America/New_York
03452,Jaffrey,NH,America/New_York
03455,Marlborough,NH,America/New_York
03456,Marlow,NH,America/New_York
03457,Nelson,NH,America/New_York
03458,Peterborough,NH,America/New_York
03461,Rindge,NH,America/New_York
03462,Spofford,NH,America/New_York
03464,Stoddard,NH,America/New_York
03465,Troy,NH,America/New_York
03466,West Chesterfield,NH,America/New_York
03467,Westmoreland,NH,America/New_York
03468,West Peterborough,NH,America/New_York
03469,West Swanzey,NH,America/New_York
03470,Winchester,NH,America/New_York
03561,Littleton,NH,America/New_York
03570,Berlin,NH,America/New_York
03574,Bethlehem,NH,America/New_York
03575,Bretton Woods,NH,America/New_York
03576,Colebrook,NH,America/New_York
03579,Errol,NH,America/New_York
03580,Franconia,NH,America/New_York
03581,Gorham,NH,America/New_York
03582,Groveton,NH,America/New_York
03583,Jefferson,NH,America/New_York
03584,Lancaster,NH,America/New_York
03585,Lisbon,NH,America/New_York
03586,Sugar Hill,NH,America/New_York
03588,Milan,NH,America/New_York
03590,North Stratford,NH,America/New_York
03592,Pittsburg,NH,America/New_York
03593,Randolph,NH,America/New_York
03595,Twin Mountain,NH,America/New_York
03597,West Stewartstown,NH,America/New_York
03598,Whitefield,NH,America/New_York
03601,Acworth,NH,America/New_York
03602,Alstead,NH,America/New_York
03603,Charlestown,NH,America/New_York
03604,Drewsville,NH,America/New_York
03605,Lempster,NH,America/New_York
03607,South Acworth,NH,America/New_York
03608,Walpole,NH,America/New_York
03609,North Walpole,NH,America/New_York
03740,Bath,NH,America/New_York
03741,Canaan,NH,America/New_York
03743,Claremont,NH,America/New_York
03745,Cornish,NH,America/New_York
03746,Cornish Flat,NH,America/New_York
03748,Enfield,NH,America/New_York
03749,Enfield Center,NH,America/New_York
03750,Etna,NH,America/New_York
03751,Georges Mills,NH,America/New_York
03752,Goshen,NH,America/New_York
03753,Grantham,NH,America/New_York
03754,Guild,NH,America/New_York
03755,Hanover,NH,America/New_York
03765,Haverhill,NH,America/New_York
03766,Lebanon,NH,America/New_York
03768,Lyme,NH,America/New_York
03769,Lyme Center,NH,America/New_York
03770,Meriden,NH,America/New_York
03771,Monroe,NH,America/New_York
03773,Newport,NH,America/New_York
03774,North Haverhill,NH,America/New_York
03777,Orford,NH,America/New_York
03779,Piermont,NH,America/New_York
03780,Pike,NH,America/New_York
03781,Plainfield,NH,America/New_York
03782,Sunapee,NH,America/New_York
03784,West Lebanon,NH,America/New_York
03785,Woodsville,NH,America/New_York
03801,Portsmouth,NH,America/New_York
03802,Portsmouth,NH,America/New_York
03804,Portsmouth,NH,America/New_York
03809,Alton,NH,America/New_York
03810,Alton Bay,NH,America/New_York
03811,Atkinson,NH,America/New_York
03812,Bartlett,NH,America/New_York
03813,Center Conway,NH,America/New_York
03814,Center Ossipee,NH,America/New_York
03815,Center Strafford,NH,America/New_York
03816,Center Tuftonboro,NH,America/New_York
03817,Chocorua,NH,America/New_York
03818,Conway,NH,America/New_York
03819,Danville,NH,America/New_York
03820,Dover,NH,America/New_York
03821,Dover,NH,America/New_York
03823,Madbury,NH,America/New_York
03824,Durham,NH,America/New_York
03825,Barrington,NH,America/New_York
03826,East Hampstead,NH,America/New_York
03827,East Kingston,NH,America/New_York
03830,East Wakefield,NH,America/New_York
03832,Eaton Center,NH,America/New_York
03833,Exeter,NH,America/New_York
03835,Farmington,NH,America/New_York
03836,Freedom,NH,America/New_York
03837,Gilmanton Iron Works,NH,America/New_York
03838,Glen,NH,America/New_York
03839,Rochester,NH,America/New_York
03840,Greenland,NH,America/New_York
03841,Hampstead,NH,America/New_York
03842,Hampton,NH,America/New_York
03843,Hampton,NH,America/New_York
03844,Hampton Falls,NH,America/New_York
03845,Intervale,NH,America/New_York
03846,Jackson,NH,America/New_York
03847,Kearsarge,NH,America/New_York
03848,Kingston,NH,America/New_York
03849,Madison,NH,America/New_York
03850,Melvin Village,NH,America/New_York
03851,Milton,NH,America/New_York
03852,Milton Mills,NH,America/New_York
03853,Mirror Lake,NH,America/New_York
03854,New Castle,NH,America/New_York
03855,New Durham,NH,America/New_York
03856,Newfields,NH,America/New_York
03857,Newmarket,NH,America/New_York
03858,Newton,NH,America/New_York
03859,Newton Junction,NH,America/New_York
03860,North Conway,NH,America/New_York
03861,Lee,NH,America/New_York
03862,North Hampton,NH,America/New_York
03864,Ossipee,NH,America/New_York
03865,Plaistow,NH,America/New_York
03866,Rochester,NH,America/New_York
03867,Rochester,NH,America/New_York
03868,Rochester,NH,America/New_York
03869,Rollinsford,NH,America/New_York
03870,Rye,NH,America/New_York
03871,Rye Beach,NH,America/New_York
03872,Sanbornville,NH,America/New_York
03873,Sandown,NH,America/New_York
03874,Seabrook,NH,America/New_York
03875,Silver Lake,NH,America/New_York
03878,Somersworth,NH,America/New_York
03882,Effingham,NH,America/New_York
03883,South Tamworth,NH,America/New_York
03884,Strafford,NH,America/New_York
03885,Stratham,NH,America/New_York
03886,Tamworth,NH,America/New_York
03887,Union,NH,America/New_York
03890,West Ossipee,NH,America/New_York
03894,Wolfeboro,NH,America/New_York
03896,Wolfeboro Falls,NH,America/New_York
03897,Wonalancet,NH,America/New_York
03901,Berwick,ME,America/New_York
03902,Cape Neddick,ME,America/New_York
03903,Eliot,ME,America/New_York
03904,Kittery,ME,America/New_York
03905,Kittery Point,ME,America/New_York
03906,North Berwick,ME,America/New_York
03907,Ogunquit,ME,America/New_York
03908,South Berwick,ME,America/New_York
03909,York,ME,America/New_York
03910,York Beach,ME,America/New_York
03911,York Harbor,ME,America/New_York
04001,Acton,ME,America/New_York
04002,Alfred,ME,America/New_York
04003,Bailey Island,ME,America/New_York
04004,Bar Mills,ME,America/New_York
04005,Biddeford,ME,America/New_York
04006,Biddeford Pool,ME,America/New_York
04007,Biddeford,ME,America/New_York
04008,Bowdoinham,ME,America/New_York
04009,Bridgton,ME,America/New_York
04010,Brownfield,ME,America/New_York
04011,Brunswick,ME,America/New_York
04014,Cape Porpoise,ME,America/New_York
04015,Casco,ME,America/New_York
04016,Center Lovell,ME,America/New_York
04017,Chebeague Island,ME,America/New_York
04019,Cliff Island,ME,America/New_York
04020,Cornish,ME,America/New_York
04021,Cumberland Center,ME,America/New_York
04022,Denmark,ME,America/New_York
04024,East Baldwin,ME,America/New_York
04027,Lebanon,ME,America/New_York
04028,East Parsonsfield,ME,America/New_York
04029,Sebago,ME,America/New_York
04030,East Waterboro,ME,America/New_York
04032,Freeport,ME,America/New_York
04037,Fryeburg,ME,America/New_York
04038,Gorham,ME,America/New_York
04039,Gray,ME,America/New_York
04040,Harrison,ME,America/New_York
04041,Hiram,ME,America/New_York
04042,Hollis Center,ME,America/New_York
04043,Kennebunk,ME,America/New_York
04046,Kennebunkport,ME,America/New_York
04047,Parsonsfield,ME,America/New_York
04048,Limerick,ME,America/New_York
04049,Limington,ME,America/New_York
04050,Long Island,ME,America/New_York
04051,Lovell,ME,America/New_York
04054,Moody,ME,America/New_York
04055,Naples,ME,America/New_York
04056,Newfield,ME,America/New_York
04057,North Bridgton,ME,America/New_York
04061,North Waterboro,ME,America/New_York
04062,Windham,ME,America/New_York
04063,Ocean Park,ME,America/New_York
04064,Old Orchard Beach,ME,America/New_York
04066,Orrs Island,ME,America/New_York
04068,Porter,ME,America/New_York
04069,Pownal,ME,America/New_York
04070,Scarborough,ME,America/New_York
04071,Raymond,ME,America/New_York
04072,Saco,ME,America/New_York
04073,Sanford,ME,America/New_York
04074,Scarborough,ME,America/New_York
04076,Shapleigh,ME,America/New_York
04077,South Casco,ME,America/New_York
04078,South Freeport,ME,America/New_York
04079,Harpswell,ME,America/New_York
04082,South Windham,ME,America/New_York
04083,Springvale,ME,America/New_York
04084,Standish,ME,America/New_York
04085,Steep Falls,ME,America/New_York
04086,Topsham,ME,America/New_York
04087,Waterboro,ME,America/New_York
04088,Waterford,ME,America/New_York
04090,Wells,ME,America/New_York
04091,West Baldwin,ME,America/New_York
04092,Westbrook,ME,America/New_York
04093,Buxton,ME,America/New_York
04094,West Kennebunk,ME,America/New_York
04095,West Newfield,ME,America/New_York
04096,Yarmouth,ME,America/New_York
04097,North Yarmouth,ME,America/New_York
04098,Westbrook,ME,America/New_York
04101,Portland,ME,America/New_York
04102,Portland,ME,America/New_York
04103,Portland,ME,America/New_York
04104,Portland,ME,America/New_York
04105,Falmouth,ME,America/New_York
04106,South Portland,ME,America/New_York
04107,Cape Elizabeth,ME,America/New_York
04108,Peaks Island,ME,America/New_York
04109,Portland,ME,America/New_York
04110,Cumberland Foreside,ME,America/New_York
04112,Portland,ME,America/New_York
04116,South Portland,ME,America/New_York
04210,Auburn,ME,America/New_York
04211,Auburn,ME,America/New_York
04212,Auburn,ME,America/New_York
04216,Andover,ME,America/New_York
04217,Bethel,ME,America/New_York
04219,Bryant Pond,ME,America/New_York
04220,Buckfield,ME,America/New_York
04221,Canton,ME,America/New_York
04222,Durham,ME,America/New_York
04223,Danville,ME,America/New_York
04224,Dixfield,ME,America/New_York
04225,Dryden,ME,America/New_York
04226,East Andover,ME,America/New_York
04227,East Dixfield,ME,America/New_York
04228,East Livermore,ME,America/New_York
04230,East Poland,ME,America/New_York
04231,Stoneham,ME,America/New_York
04234,East Wilton,ME,America/New_York
04236,Greene,ME,America/New_York
04237,Hanover,ME,America/New_York
04238,Hebron,ME,America/New_York
04239,Jay,ME,America/New_York
04240,Lewiston,ME,America/New_York
04241,Lewiston,ME,America/New_York
04243,Lewiston,ME,America/New_York
04250,Lisbon,ME,America/New_York
04252,Lisbon Falls,ME,America/New_York
04253,Livermore,ME,America/New_York
04254,Livermore Falls,ME,America/New_York
04255,Greenwood,ME,America/New_York
04256,Mechanic Falls,ME,America/New_York
04257,Mexico,ME,America/New_York
04258,Minot,ME,America/New_York
04259,Monmouth,ME,America/New_York
04260,New Gloucester,ME,America/New_York
04261,Newry,ME,America/New_York
04262,North Jay,ME,America/New_York
04263,Leeds,ME,America/New_York
04265,North Monmouth,ME,America/New_York
04266,North Turner,ME,America/New_York
04267,North Waterford,ME,America/New_York
04268,Norway,ME,America/New_York
04270,Oxford,ME,America/New_York
04271,Paris,ME,America/New_York
04274,Poland,ME,America/New_York
04275,Roxbury,ME,America/New_York
04276,Rumford,ME,America/New_York
04280,Sabattus,ME,America/New_York
04281,South Paris,ME,America/New_York
04282,Turner,ME,America/New_York
04284,Wayne,ME,America/New_York
04285,Weld,ME,America/New_York
04286,West Bethel,ME,America/New_York
04287,Bowdoin,ME,America/New_York
04288,West Minot,ME,America/New_York
04289,West Paris,ME,America/New_York
04290,Peru,ME,America/New_York
04291,West Poland,ME,America/New_York
04292,Sumner,ME,America/New_York
04294,Wilton,ME,America/New_York
04330,Augusta,ME,America/New_York
04332,Augusta,ME,America/New_York
04333,Augusta,ME,America/New_York
04338,Augusta,ME,America/New_York
04341,Coopers Mills,ME,America/New_York
04342,Dresden,ME,America/New_York
04343,East Winthrop,ME,America/New_York
04344,Farmingdale,ME,America/New_York
04345,Gardiner,ME,America/New_York
04346,Randolph,ME,America/New_York
04347,Hallowell,ME,America/New_York
04348,Jefferson,ME,America/New_York
04349,Kents Hill,ME,America/New_York
04350,Litchfield,ME,America/New_York
04351,Manchester,ME,America/New_York
04352,Mount Vernon,ME,America/New_York
04353,Whitefield,ME,America/New_York
04354,Palermo,ME,America/New_York
04355,Readfield,ME,America/New_York
04357,Richmond,ME,America/New_York
04358,South China,ME,America/New_York
04359,South Gardiner,ME,America/New_York
04360,Vienna,ME,America/New_York
04363,Windsor,ME,America/New_York
04364,Winthrop,ME,America/New_York
04401,Bangor,ME,America/New_York
04402,Bangor,ME,America/New_York
04406,Abbot,ME,America/New_York
04408,Aurora,ME,America/New_York
04410,Bradford,ME,America/New_York
04411,Bradley,ME,America/New_York
04412,Brewer,ME,America/New_York
04413,Brookton,ME,America/New_York
04414,Brownville,ME,America/New_York
04415,Brownville Junction,ME,America/New_York
04416,Bucksport,ME,America/New_York
04417,Burlington,ME,America/New_York
04418,Greenbush,ME,America/New_York
04419,Carmel,ME,America/New_York
04420,Castine,ME,America/New_York
04421,Castine,ME,America/New_York
04422,Charleston,ME,America/New_York
04424,Danforth,ME,America/New_York
04426,Dover Foxcroft,ME,America/New_York
04427,Corinth,ME,America/New_York
04428,Eddington,ME,America/New_York
04429,Holden,ME,America/New_York
04430,East Millinocket,ME,America/New_York
04431,East Orland,ME,America/New_York
04434,Etna,ME,America/New_York
04435,Exeter,ME,America/New_York
04438,Frankfort,ME,America/New_York
04441,Greenville,ME,America/New_York
04442,Greenville Junction,ME,America/New_York
04443,Guilford,ME,America/New_York
04444,Hampden,ME,America/New_York
04448,Howland,ME,America/New_York
04449,Hudson,ME,America/New_York
04450,Kenduskeag,ME,America/New_York
04451,Kingman,ME,America/New_York
04453,Lagrange,ME,America/New_York
04454,Lambert Lake,ME,America/New_York
04455,Lee,ME,America/New_York
04456,Levant,ME,America/New_York
04457,Lincoln,ME,America/New_York
04459,Mattawamkeag,ME,America/New_York
04460,Medway,ME,America/New_York
04461,Milford,ME,America/New_York
04462,Millinocket,ME,America/New_York
04463,Milo,ME,America/New_York
04464,Monson,ME,America/New_York
04468,Old Town,ME,America/New_York
04469,Orono,ME,America/New_York
04471,Orient,ME,America/New_York
04472,Orland,ME,America/New_York
04473,Orono,ME,America/New_York
04474,Orrington,ME,America/New_York
04475,Passadumkeag,ME,America/New_York
04476,Penobscot,ME,America/New_York
04478,Rockwood,ME,America/New_York
04479,Sangerville,ME,America/New_York
04481,Sebec,ME,America/New_York
04485,Shirley Mills,ME,America/New_York
04487,Springfield,ME,America/New_York
